subject,rt,question,item,modality
133,331.71191693069187,1,4,image
133,298.5682107182932,1,5,image
133,275.26904111850195,1,6,image
133,331.08531832033566,1,7,image
133,416.8547473015669,1,8,image
133,393.7603113137084,1,9,image
133,343.98486651545153,1,10,image
133,292.25778037310386,1,11,image
133,317.25581891885156,1,12,image
133,342.48211283027746,1,13,image
133,437.73441426689817,1,14,image
133,483.84457394927813,2,0,image
133,454.48363045947286,2,1,image
133,425.37688427091723,2,2,image
133,468.4213867237039,2,3,image
133,327.09348327050395,2,4,image
133,377.58086960664264,2,5,image
133,335.6655854261726,2,6,image
133,388.4661899738985,2,7,image
133,426.8479586087086,2,8,image
133,444.52524088353994,2,9,image
133,462.54539359974115,2,10,image
133,400.7874228616951,2,11,image
133,339.8518863122165,2,12,image
133,396.6663947795893,2,13,image
133,450.6999061285172,2,14,image
134,335.74971780639794,0,0,image
134,462.376511985914,0,1,image
134,396.9273400168738,0,2,image
134,372.67598091239813,0,3,image
134,355.7702806888972,0,4,image
134,351.90944546299437,0,5,image
134,277.12691612594676,0,6,image
134,464.1079592133135,0,7,image
134,350.96442703237335,0,8,image
134,384.3549826466684,0,9,image
134,463.2870619287591,0,10,image
134,364.0106459976675,0,11,image
134,281.3241187383743,0,12,image
134,422.6349771891762,0,13,image
134,345.96782358467993,0,14,image
134,369.557206020209,1,0,image
134,356.3172056109361,1,1,image
134,335.61146351704474,1,2,image
134,262.9039944076542,1,3,image
134,347.94711018141663,1,4,image
134,404.61859381844135,1,5,image
134,236.7239012655076,1,6,image
134,331.8822844049809,1,7,image
134,374.47176196520394,1,8,image
134,274.91607375643935,1,9,image
134,366.9167980843691,1,10,image
134,240.70526141541262,1,11,image
134,350.65882334507785,1,12,image
134,330.75758551262743,1,13,image
134,310.209977278742,1,14,image
134,458.81323870535294,2,0,image
134,387.10739248101555,2,1,image
134,383.2078451706197,2,2,image
134,348.4543500604018,2,3,image
134,383.1271451395402,2,4,image
134,417.56608595753613,2,5,image
134,377.34038433570413,2,6,image
134,439.39053199639665,2,7,image
134,454.66554251031636,2,8,image
134,292.0068800951209,2,9,image
134,505.0763133995782,2,10,image
134,372.8185954629833,2,11,image
134,415.5488186048942,2,12,image
134,407.5170172892369,2,13,image
134,383.59571842655146,2,14,image
135,406.0038908444427,0,0,image
135,401.88222973584584,0,1,image
135,344.60340224097627,0,2,image
135,310.3231978135521,0,3,image
135,331.3839760562584,0,4,image
135,346.231381939264,0,5,image
135,246.27275732800652,0,6,image
135,303.53448251273437,0,7,image
135,292.89357192925,0,8,image
135,354.08317944285164,0,9,image
135,328.5583095693407,0,10,image
135,299.171660739116,0,11,image
135,262.3347699507363,0,12,image
135,364.34086893060294,0,13,image
135,455.45153712349935,0,14,image
135,373.64391944559026,1,0,image
135,348.6117086007857,1,1,image
135,303.2593508676096,1,2,image
135,259.53603868809273,1,3,image
135,327.8592721057141,1,4,image
135,312.88300702869554,1,5,image
135,277.99026077681,1,6,image
135,337.1756120313004,1,7,image
135,326.0506049097639,1,8,image
135,352.7995087043722,1,9,image
135,266.81448658770006,1,10,image
135,294.97985481446347,1,11,image
135,231.01862754260054,1,12,image
135,318.4211734916665,1,13,image
135,254.20824614704327,1,14,image
135,429.9357146709697,2,0,image
135,403.42667433869735,2,1,image
135,504.52369509854947,2,2,image
135,325.59637093408753,2,3,image
135,347.40781736159363,2,4,image
135,449.3807512350817,2,5,image
135,277.7666306484492,2,6,image
135,367.0903819200448,2,7,image
135,335.7925272921497,2,8,image
135,302.8000906481816,2,9,image
135,426.5409002849459,2,10,image
135,415.73269132028554,2,11,image
135,325.5149917735501,2,12,image
135,404.3552983468608,2,13,image
135,437.2353398672974,2,14,image
136,386.0936292975904,0,0,image
136,362.83935884135593,0,1,image
136,321.53344611980845,0,2,image
136,273.7951260528631,0,3,image
136,282.04544657135716,0,4,image
136,280.5959433580994,0,5,image
136,298.1713890772162,0,6,image
136,312.077780015468,0,7,image
136,346.3369256260329,0,8,image
136,243.28992706240945,0,9,image
136,325.4495575920226,0,10,image
136,305.3634138402402,0,11,image
136,317.53466558505175,0,12,image
136,358.2936649043443,0,13,image
136,353.4246855502243,0,14,image
136,256.78237093327857,1,0,image
136,330.85755136077694,1,1,image
136,276.2496531417571,1,2,image
136,199.2294228324229,1,3,image
136,316.15869192635864,1,4,image
136,284.287188952764,1,5,image
136,227.99299671739823,1,6,image
136,340.64213138248437,1,7,image
136,316.76044283767584,1,8,image
136,216.9311049877827,1,9,image
136,286.42964244516503,1,10,image
136,356.12917130005223,1,11,image
136,259.6906954136461,1,12,image
136,221.52275363704027,1,13,image
136,304.06023809674554,1,14,image
136,367.0902273079896,2,0,image
136,385.77511650031477,2,1,image
136,399.25104493142885,2,2,image
136,330.4611307011657,2,3,image
136,465.08020525801606,2,4,image
136,418.51333352375264,2,5,image
136,261.69537731091805,2,6,image
136,357.0704182738256,2,7,image
136,415.1014144102168,2,8,image
136,331.9156403581533,2,9,image
136,438.80381895189794,2,10,image
136,398.1996773394521,2,11,image
136,303.97437643513297,2,12,image
136,363.8177944329988,2,13,image
136,455.1812897436664,2,14,image
137,392.83212955246614,0,0,image
137,458.72223375630097,0,1,image
137,313.2272176816343,0,2,image
137,350.84788820973216,0,3,image
137,363.08819891418545,0,4,image
137,392.6912378734425,0,5,image
137,349.47534171349537,0,6,image
137,320.84348150049215,0,7,image
137,412.3471961689942,0,8,image
137,322.94499017080426,0,9,image
137,379.3850895900226,0,10,image
137,399.0240367028877,0,11,image
137,304.32108531648,0,12,image
137,415.39550472999264,0,13,image
137,346.23246804881137,0,14,image
137,326.7121131926405,1,0,image
137,347.7309392812409,1,1,image
137,413.7590413338212,1,2,image
137,363.2102893577541,1,3,image
137,370.26637099727515,1,4,image
137,211.7341437290843,1,5,image
137,230.15554383061766,1,6,image
137,236.27882969740347,1,7,image
137,332.77877752581156,1,8,image
137,264.76611437159625,1,9,image
137,308.5533998933203,1,10,image
137,297.6533093364585,1,11,image
137,365.0220270608845,1,12,image
137,302.87525228983105,1,13,image
137,395.44003062540423,1,14,image
137,389.41808697519946,2,0,image
137,516.1974342699112,2,1,image
137,336.47476851413825,2,2,image
137,342.45315299684955,2,3,image
137,390.98421470838656,2,4,image
137,427.7273798415302,2,5,image
137,325.59886645143615,2,6,image
137,424.39212145601323,2,7,image
137,497.3411504485698,2,8,image
137,325.4595373709844,2,9,image
137,456.76484827494534,2,10,image
137,450.5045342090074,2,11,image
137,406.9635851476005,2,12,image
137,473.1113458873434,2,13,image
137,471.90035911502906,2,14,image
138,307.87892384745317,0,0,image
138,471.49033335603,0,1,image
138,454.478323787361,0,2,image
138,376.09601626444083,0,3,image
138,378.54547908389117,0,4,image
138,370.24247182686116,0,5,image
138,296.22068570889695,0,6,image
138,378.7982683172238,0,7,image
138,371.8663037751408,0,8,image
138,263.3778141740578,0,9,image
138,409.1713567800317,0,10,image
138,428.3489242105245,0,11,image
138,352.1542164534926,0,12,image
138,300.74648697175235,0,13,image
138,417.83675927146163,0,14,image
138,318.54896396173825,1,0,image
138,303.0207809804727,1,1,image
138,380.51173557030165,1,2,image
138,287.7696743900013,1,3,image
138,375.0038257220233,1,4,image
138,276.8980251457222,1,5,image
138,303.5060589065606,1,6,image
138,224.24702954642146,1,7,image
138,271.55246084006626,1,8,image
138,267.69761324985404,1,9,image
138,285.0861107364379,1,10,image
138,337.10391912882733,1,11,image
138,237.31726149520406,1,12,image
138,241.91444384579273,1,13,image
138,316.5381741020384,1,14,image
138,310.6884930293272,2,0,image
138,387.0781422730633,2,1,image
138,463.33400200830584,2,2,image
138,393.3375283018437,2,3,image
138,361.701056811647,2,4,image
138,363.7553815294481,2,5,image
138,321.9883774662556,2,6,image
138,411.79774411484397,2,7,image
138,428.4641710638055,2,8,image
138,382.41512083050884,2,9,image
138,469.28507242664045,2,10,image
138,364.00105645107027,2,11,image
138,378.21396297172015,2,12,image
138,426.97451608841925,2,13,image
138,447.8601891592692,2,14,image
139,328.3276267043113,0,0,image
139,279.0000540352801,0,1,image
139,379.9734245240084,0,2,image
139,312.494136161347,0,3,image
139,293.94557114586195,0,4,image
139,194.80919891961292,0,5,image
139,176.86789732807517,0,6,image
139,318.85655315755673,0,7,image
139,323.48248409316994,0,8,image
139,276.42848149625115,0,9,image
139,288.2627666932641,0,10,image
139,388.97667782734584,0,11,image
139,184.07215438051952,0,12,image
139,287.7758762203413,0,13,image
139,366.7901803697965,0,14,image
139,311.0884990861562,1,0,image
139,315.7923183724681,1,1,image
139,190.7640863431699,1,2,image
139,202.45175030283013,1,3,image
139,315.9503683927898,1,4,image
139,201.3023853535612,1,5,image
139,253.40701603285612,1,6,image
139,343.5381441206541,1,7,image
139,184.585215411018,1,8,image
139,221.60544604746005,1,9,image
139,234.8418626833249,1,10,image
139,351.13089552562167,1,11,image
139,175.26932131685408,1,12,image
139,253.46677694909735,1,13,image
139,313.7290245365483,1,14,image
139,308.22368353342745,2,0,image
139,354.8586358878975,2,1,image
139,328.82996761998686,2,2,image
139,386.6404801402401,2,3,image
139,310.59181798313995,2,4,image
139,318.15934776492935,2,5,image
139,324.5759926388287,2,6,image
139,440.7925216920573,2,7,image
139,350.55167814441194,2,8,image
139,377.5907938209651,2,9,image
139,325.28986504198514,2,10,image
139,353.18219994593056,2,11,image
139,302.1950452938354,2,12,image
139,354.89771963318884,2,13,image
139,315.261739557998,2,14,image
140,455.5660299744016,0,0,image
140,460.86045163505304,0,1,image
140,404.44994407979857,0,2,image
140,430.8929521935769,0,3,image
140,372.08835930721835,0,4,image
140,406.23968848409606,0,5,image
140,266.28683039477795,0,6,image
140,385.0429662204272,0,7,image
140,432.9179097787287,0,8,image
140,337.0782996673278,0,9,image
140,435.4658822307165,0,10,image
140,370.36182997085723,0,11,image
140,260.4002372834379,0,12,image
140,318.29511634550335,0,13,image
140,438.176948224287,0,14,image
140,350.19091851928704,1,0,image
140,337.16301242121335,1,1,image
140,315.8668455481649,1,2,image
140,271.1941906518484,1,3,image
140,337.9128612128377,1,4,image
140,369.3088480072959,1,5,image
140,279.2825506793131,1,6,image
140,284.9304216436726,1,7,image
140,314.9921981199451,1,8,image
140,309.4264070824524,1,9,image
140,341.5861008561707,1,10,image
140,312.3598018364585,1,11,image
140,345.6637403128893,1,12,image
140,252.31049541636418,1,13,image
140,263.1073961940652,1,14,image
140,473.0390545078159,2,0,image
140,499.05752521908914,2,1,image
140,394.62412395908297,2,2,image
140,404.585711162812,2,3,image
140,384.82072730844015,2,4,image
140,504.29906174258474,2,5,image
140,319.02589713265075,2,6,image
140,404.988788091137,2,7,image
140,417.9592270751628,2,8,image
140,439.6921070312205,2,9,image
140,533.8378508317609,2,10,image
140,460.90157407079676,2,11,image
140,368.0562389999759,2,12,image
140,406.1048485307775,2,13,image
140,417.60479623895833,2,14,image
141,479.6127197932254,0,0,image
141,319.8207252884878,0,1,image
141,281.94941428850996,0,2,image
141,356.53148112478806,0,3,image
141,362.2206139316427,0,4,image
141,405.00723589487677,0,5,image
141,134.12661277590274,0,6,image
141,308.3613985166742,0,7,image
141,364.7252977750427,0,8,image
141,314.82437294362256,0,9,image
141,390.98225710627236,0,10,image
141,303.2151315384848,0,11,image
141,300.72481542000304,0,12,image
141,435.9470587024975,0,13,image
141,376.8127601585842,0,14,image
141,372.4624004665678,1,0,image
141,251.1240228769469,1,1,image
141,220.36927644112427,1,2,image
141,251.84413614191905,1,3,image
141,286.22790328549104,1,4,image
141,259.0785163016263,1,5,image
141,239.8884624430917,1,6,image
141,332.33076585403,1,7,image
141,235.79075483648228,1,8,image
141,308.07848348456963,1,9,image
141,291.3677767302146,1,10,image
141,261.7482922163399,1,11,image
141,242.8246705191924,1,12,image
141,331.9905768180251,1,13,image
141,315.20825506174344,1,14,image
141,334.49393673684654,2,0,image
141,403.85089474616484,2,1,image
141,414.5262814952994,2,2,image
141,345.98678237227494,2,3,image
141,328.035932718724,2,4,image
141,468.43671016489037,2,5,image
141,383.8131200369636,2,6,image
141,320.14364053985787,2,7,image
141,444.36428669073183,2,8,image
141,312.9752036512382,2,9,image
141,386.36318566944993,2,10,image
141,436.249176281534,2,11,image
141,346.97181417509177,2,12,image
141,367.5619095406271,2,13,image
141,380.3119067698028,2,14,image
142,368.4679275209589,0,0,image
142,408.4071745077813,0,1,image
142,288.60312311017105,0,2,image
142,230.28360729018283,0,3,image
142,278.8797463489,0,4,image
142,362.8533715917111,0,5,image
142,355.29806364803136,0,6,image
142,330.1947155612045,0,7,image
142,292.6107501135917,0,8,image
142,399.66427261164176,0,9,image
142,387.35214506566604,0,10,image
142,408.7112713483174,0,11,image
142,335.65510872112554,0,12,image
142,407.9779597091287,0,13,image
142,429.5302475036189,0,14,image
142,349.43501111597135,1,0,image
142,362.66041454764184,1,1,image
142,213.72587583330798,1,2,image
142,401.7846799661104,1,3,image
142,323.1488388374291,1,4,image
142,376.1398020781104,1,5,image
142,123.8973190943697,1,6,image
142,295.44362163604427,1,7,image
142,372.7446898813362,1,8,image
142,247.2617271267104,1,9,image
142,439.4923288061618,1,10,image
142,332.1559565701619,1,11,image
142,285.4961067190354,1,12,image
142,200.83745364039123,1,13,image
142,345.2159983110205,1,14,image
142,483.9122123090715,2,0,image
142,410.8251232830152,2,1,image
142,372.4307246932246,2,2,image
142,399.20591504738303,2,3,image
142,354.451398050545,2,4,image
142,480.2801965535182,2,5,image
142,339.0873828366305,2,6,image
142,428.37828426428086,2,7,image
142,389.6359638158119,2,8,image
142,386.88511895833557,2,9,image
142,359.06108583962896,2,10,image
142,435.77638128599256,2,11,image
142,280.10409405644543,2,12,image
142,425.19918528437876,2,13,image
142,496.95857853283155,2,14,image
143,418.67873267974664,0,0,image
143,379.2485182376803,0,1,image
143,248.0122431309785,0,2,image
143,336.5069773489411,0,3,image
143,275.7457340846396,0,4,image
143,333.9253163278396,0,5,image
143,303.202006078646,0,6,image
143,346.3675489105057,0,7,image
143,429.15356877995276,0,8,image
143,271.57955169815614,0,9,image
143,303.9366257078855,0,10,image
143,296.5599378844531,0,11,image
143,351.2228584399257,0,12,image
143,302.99682984130146,0,13,image
143,369.20624251041664,0,14,image
143,277.83437584374036,1,0,image
143,353.3562384445326,1,1,image
143,343.2806170184623,1,2,image
143,291.0319738838607,1,3,image
143,326.1418334926409,1,4,image
143,252.45014208167493,1,5,image
143,281.32512641610623,1,6,image
143,416.56732722514965,1,7,image
143,358.61346743617617,1,8,image
143,297.4908209057802,1,9,image
143,337.98760529053817,1,10,image
143,304.22450022540784,1,11,image
143,285.82249586486483,1,12,image
143,325.3225690647702,1,13,image
143,316.45794522224026,1,14,image
143,399.28594106309146,2,0,image
143,472.1616392126165,2,1,image
143,399.64425894503427,2,2,image
143,385.6550218235978,2,3,image
143,443.6727318848404,2,4,image
143,408.51786301973874,2,5,image
143,310.4120475364478,2,6,image
143,419.1618457007996,2,7,image
143,488.0420998266916,2,8,image
143,386.46770143425397,2,9,image
143,406.3515616445562,2,10,image
143,499.402588226985,2,11,image
143,383.09919340037436,2,12,image
143,461.22549304479367,2,13,image
143,446.53691501479017,2,14,image
144,408.5291079819523,0,0,image
144,321.2375517542907,0,1,image
144,341.57736238617986,0,2,image
144,250.69889183398675,0,3,image
144,253.0744585980142,0,4,image
144,391.64414584384525,0,5,image
144,251.46504409462253,0,6,image
144,420.38641335987165,0,7,image
144,398.5171880296044,0,8,image
144,292.7297474905876,0,9,image
144,394.86616312359115,0,10,image
144,381.63709647927163,0,11,image
144,350.211088079901,0,12,image
144,296.26413128076103,0,13,image
144,380.12724615823845,0,14,image
144,370.69175113710895,1,0,image
144,359.05414874236425,1,1,image
144,328.7577825466752,1,2,image
144,249.44840064455047,1,3,image
144,295.80049026126636,1,4,image
144,286.0648587219294,1,5,image
144,287.0214204850838,1,6,image
144,324.6364142122482,1,7,image
144,291.4680400742363,1,8,image
144,239.63276322896945,1,9,image
144,277.85885528564313,1,10,image
144,248.87038184731966,1,11,image
144,415.12555828691546,1,12,image
144,312.702437884636,1,13,image
144,291.5714848928155,1,14,image
144,456.8110780770862,2,0,image
144,471.9643714145219,2,1,image
144,326.68332067294256,2,2,image
144,354.68614487682845,2,3,image
144,327.6464029616152,2,4,image
144,393.10229220442244,2,5,image
144,326.87081570314126,2,6,image
144,343.54964546877625,2,7,image
144,297.25584678321854,2,8,image
144,305.30956103818875,2,9,image
144,346.1863497763795,2,10,image
144,391.6588991930589,2,11,image
144,270.3970529394447,2,12,image
144,396.64158649561875,2,13,image
144,402.12229709465913,2,14,image
145,447.57037682977494,0,0,image
145,453.26984146131144,0,1,image
145,388.06146769724415,0,2,image
145,354.6288282218632,0,3,image
145,447.4005741808693,0,4,image
145,348.5852162908467,0,5,image
145,327.7281203838289,0,6,image
145,343.12008595878507,0,7,image
145,321.3624458037309,0,8,image
145,281.80383812905166,0,9,image
145,315.32794093012836,0,10,image
145,442.8171561100569,0,11,image
145,339.8219081252687,0,12,image
145,338.6433421674417,0,13,image
145,415.30313038585103,0,14,image
145,271.700125843164,1,0,image
145,410.071777115489,1,1,image
145,295.5332767625974,1,2,image
145,297.8066745588257,1,3,image
145,436.42338506241754,1,4,image
145,342.8619405960379,1,5,image
145,186.69586466255177,1,6,image
145,270.9427853077799,1,7,image
145,372.0847104977556,1,8,image
145,158.62799679906374,1,9,image
145,403.35668257633165,1,10,image
145,369.26323436152927,1,11,image
145,330.7010282072066,1,12,image
145,354.3019792571697,1,13,image
145,192.78652015202186,1,14,image
145,384.06985305287,2,0,image
145,459.4922919868394,2,1,image
145,515.6178915273181,2,2,image
145,383.3903766831617,2,3,image
145,398.45143819742236,2,4,image
145,407.52592549722897,2,5,image
145,241.23522106910627,2,6,image
145,439.51409197642647,2,7,image
145,463.1843620506368,2,8,image
145,314.0326160482845,2,9,image
145,441.91122603259737,2,10,image
145,448.5985331360708,2,11,image
145,366.343164095769,2,12,image
145,401.3942391797534,2,13,image
145,459.21631262807153,2,14,image
146,412.9005033381132,0,0,image
146,401.2848769476641,0,1,image
146,497.13206755711735,0,2,image
146,465.01686599104755,0,3,image
146,367.8831555792993,0,4,image
146,331.68988916504696,0,5,image
146,290.3004675812877,0,6,image
146,391.4141718465614,0,7,image
146,408.66059826903654,0,8,image
146,268.58849224983135,0,9,image
146,385.3790167728332,0,10,image
146,304.3007101317159,0,11,image
146,371.0005780212162,0,12,image
146,385.6509078760289,0,13,image
146,359.45836937156037,0,14,image
146,396.44118227498564,1,0,image
146,362.5294289021422,1,1,image
146,346.0811800461501,1,2,image
146,334.3565220193679,1,3,image
146,240.50496394569421,1,4,image
146,292.5550186454094,1,5,image
146,303.16163237132173,1,6,image
146,341.27600039623354,1,7,image
146,269.97586153178696,1,8,image
146,354.66111610884167,1,9,image
146,357.29404418714506,1,10,image
146,386.912697965946,1,11,image
146,306.46147608810463,1,12,image
146,431.5633678553721,1,13,image
146,363.6547106505627,1,14,image
146,427.14381446889024,2,0,image
146,392.3917218804496,2,1,image
146,385.1473117921174,2,2,image
146,390.34581329964027,2,3,image
146,364.2746894287342,2,4,image
146,357.1920057171306,2,5,image
146,318.0104068599398,2,6,image
146,424.42078779345655,2,7,image
146,338.5850793611095,2,8,image
146,427.1073378914588,2,9,image
146,408.5407247708214,2,10,image
146,330.793755440974,2,11,image
146,318.07251033511284,2,12,image
146,458.9419054760023,2,13,image
146,357.1464853544678,2,14,image
147,416.12557420352886,0,0,image
147,457.39381474776405,0,1,image
147,388.82705079685593,0,2,image
147,259.1838531181328,0,3,image
147,350.75314933859636,0,4,image
147,365.57024088941563,0,5,image
147,309.96224564887115,0,6,image
147,312.4331412283311,0,7,image
147,311.96357820538464,0,8,image
147,382.15717849017557,0,9,image
147,371.44591290125163,0,10,image
147,313.56434129500497,0,11,image
147,354.0082042992572,0,12,image
147,319.09863473235856,0,13,image
147,338.6089851729267,0,14,image
147,390.8602438751475,1,0,image
147,322.13134548417815,1,1,image
147,226.01808440795025,1,2,image
147,314.2243759632579,1,3,image
147,243.1100082026302,1,4,image
147,391.5697067509943,1,5,image
147,328.22930330102633,1,6,image
147,371.03311958897467,1,7,image
147,345.9145513502721,1,8,image
147,265.8719936151999,1,9,image
147,324.183274241832,1,10,image
147,351.7003832366336,1,11,image
147,201.34311578144207,1,12,image
147,378.9471961897832,1,13,image
147,364.74469088843136,1,14,image
147,433.09949727575844,2,0,image
147,517.9894279336195,2,1,image
147,372.89933926921435,2,2,image
147,333.3092532897406,2,3,image
147,399.40210635563903,2,4,image
147,453.40757704144676,2,5,image
147,291.317394955109,2,6,image
147,397.3134013170452,2,7,image
147,525.0354617998522,2,8,image
147,327.45223042843963,2,9,image
147,385.42574162867555,2,10,image
147,412.4429833344446,2,11,image
147,425.4377728411286,2,12,image
147,361.71033103908655,2,13,image
147,433.6245044920396,2,14,image
148,387.07051939731224,0,0,image
148,430.05471577902193,0,1,image
148,325.0211732303512,0,2,image
148,417.5747987429067,0,3,image
148,395.8271233981434,0,4,image
148,389.9355106069816,0,5,image
148,280.86065589232345,0,6,image
148,315.92697384889703,0,7,image
148,381.8876611530726,0,8,image
148,315.6442224878298,0,9,image
148,288.0175386592591,0,10,image
148,365.97005005187714,0,11,image
148,391.27946691129483,0,12,image
148,282.4553151232556,0,13,image
148,374.4528074442244,0,14,image
148,311.2744011060628,1,0,image
148,313.2141288963299,1,1,image
148,355.59858876926563,1,2,image
148,286.40438435883664,1,3,image
148,310.2826020451435,1,4,image
148,379.09901517191776,1,5,image
148,273.9017302367395,1,6,image
148,348.15397279523097,1,7,image
148,309.45610946876184,1,8,image
148,278.32737640967787,1,9,image
148,321.101625433578,1,10,image
148,313.2087432028087,1,11,image
148,240.4300949932164,1,12,image
148,319.4910407145684,1,13,image
148,380.60645231382483,1,14,image
148,457.49038038699956,2,0,image
148,427.3311802804992,2,1,image
148,348.4478523294708,2,2,image
148,284.1500032385301,2,3,image
148,374.63855128538694,2,4,image
148,362.4218459057053,2,5,image
148,334.30983683249235,2,6,image
148,461.359752472052,2,7,image
148,471.0405239448059,2,8,image
148,309.86045529737675,2,9,image
148,408.0560853347398,2,10,image
148,444.9501204604678,2,11,image
148,373.01180072963757,2,12,image
148,401.7799489712478,2,13,image
148,438.08638143949435,2,14,image
149,489.15260721909476,0,0,image
149,449.389862352616,0,1,image
149,388.852493167021,0,2,image
149,438.7834965934976,0,3,image
149,319.1047083496226,0,4,image
149,432.1701247862352,0,5,image
149,310.2103961972731,0,6,image
149,357.77497412698693,0,7,image
149,349.77808244476313,0,8,image
149,386.7382260752242,0,9,image
149,391.32903607566993,0,10,image
149,320.4812505135178,0,11,image
149,320.62884009384385,0,12,image
149,470.84777468392497,0,13,image
149,262.336767638429,0,14,image
149,247.61287833408068,1,0,image
149,321.2152535846653,1,1,image
149,284.6857152697127,1,2,image
149,318.19699277171065,1,3,image
149,262.17995267211586,1,4,image
149,334.57566154995095,1,5,image
149,268.1455812560023,1,6,image
149,240.5713267711079,1,7,image
149,290.4970280208283,1,8,image
149,281.38939579279435,1,9,image
149,287.4308651094904,1,10,image
149,304.1324636112206,1,11,image
149,282.0617318544134,1,12,image
149,299.89307126090165,1,13,image
149,312.8174175404839,1,14,image
149,359.7233705561657,2,0,image
149,455.10634257816486,2,1,image
149,452.7287731639894,2,2,image
149,431.76717325702714,2,3,image
149,390.3739608494545,2,4,image
149,386.170411874098,2,5,image
149,404.0539009218344,2,6,image
149,440.2939217059716,2,7,image
149,426.4267146745452,2,8,image
149,350.37079046168526,2,9,image
149,460.282244980858,2,10,image
149,332.93224406399634,2,11,image
149,405.4793990617233,2,12,image
149,427.80500756501567,2,13,image
149,500.2054038474606,2,14,image
150,402.16517905392755,0,0,image
150,329.762746810802,0,1,image
150,323.8127966107683,0,2,image
150,315.14101111016447,0,3,image
150,291.65003830586375,0,4,image
150,359.5292978558436,0,5,image
150,182.56630602463883,0,6,image
150,465.76048136455586,0,7,image
150,406.4264034450539,0,8,image
150,369.26997372449904,0,9,image
150,337.0664206791856,0,10,image
150,433.23489656709944,0,11,image
150,198.8375510949687,0,12,image
150,152.62021630581,0,13,image
150,290.4263547800691,0,14,image
150,361.83067563236483,1,0,image
150,343.17566798266563,1,1,image
150,386.7538896301708,1,2,image
150,263.9835150982875,1,3,image
150,276.9100583353831,1,4,image
150,349.33783971190314,1,5,image
150,218.60720270215631,1,6,image
150,244.76879212989667,1,7,image
150,305.6788898881246,1,8,image
150,271.5333584080783,1,9,image
150,287.38225144041644,1,10,image
150,351.0488144021432,1,11,image
150,280.0788186649843,1,12,image
150,252.67472069376186,1,13,image
150,313.6015594028036,1,14,image
150,442.4223886524272,2,0,image
150,484.7120036489006,2,1,image
150,432.64796606697644,2,2,image
150,394.2940523026236,2,3,image
150,429.10056376086686,2,4,image
150,487.87772258757656,2,5,image
150,357.0504136472795,2,6,image
150,435.33669215802126,2,7,image
150,397.78063530913045,2,8,image
150,413.901705708169,2,9,image
150,401.295909969002,2,10,image
150,427.58000127869434,2,11,image
150,382.4915778303163,2,12,image
150,425.5028024155372,2,13,image
150,400.1199052968392,2,14,image
151,346.7857523158414,0,0,image
151,367.61450494542834,0,1,image
151,388.2907164605285,0,2,image
151,394.02094497860236,0,3,image
151,345.6764745668033,0,4,image
151,414.46733876057385,0,5,image
151,288.44693033184035,0,6,image
151,323.85472532659816,0,7,image
151,419.1503440768405,0,8,image
151,403.46340451126144,0,9,image
151,409.909586411539,0,10,image
151,362.83263618014314,0,11,image
151,343.1413431447795,0,12,image
151,426.50723506963436,0,13,image
151,321.28106830708276,0,14,image
151,324.1522488474624,1,0,image
151,327.70409893237866,1,1,image
151,357.61908059164347,1,2,image
151,371.34896789994946,1,3,image
151,343.10434830256656,1,4,image
151,329.391885551202,1,5,image
151,189.9683902822826,1,6,image
151,426.63842183052753,1,7,image
151,278.5998630293458,1,8,image
151,320.11458704387604,1,9,image
151,228.62815674205967,1,10,image
151,193.9524754630346,1,11,image
151,321.24735774929724,1,12,image
151,346.9975342123347,1,13,image
151,314.0267139479997,1,14,image
151,336.83602232615283,2,0,image
151,393.9471520892589,2,1,image
151,381.62155170597777,2,2,image
151,462.6937431135192,2,3,image
151,334.77713983211675,2,4,image
151,495.167985782078,2,5,image
151,254.85912816147896,2,6,image
151,343.2201295294868,2,7,image
151,390.5361576678659,2,8,image
151,351.4824772961818,2,9,image
151,348.98975483395253,2,10,image
151,461.3982283984428,2,11,image
151,395.4479389749123,2,12,image
151,356.64087012937,2,13,image
151,392.951347561125,2,14,image
152,466.070824417061,0,0,image
152,332.61541960596037,0,1,image
152,397.96912827583634,0,2,image
152,302.1041907943786,0,3,image
152,299.6155806897509,0,4,image
152,368.0022109703725,0,5,image
152,300.52179115755933,0,6,image
152,289.1553876103183,0,7,image
152,328.8518614976854,0,8,image
152,325.10878221319933,0,9,image
152,405.16974712621624,0,10,image
152,411.4978616417675,0,11,image
152,333.9774221975789,0,12,image
152,372.35784395704417,0,13,image
152,385.3118493310585,0,14,image
152,368.5655431680541,1,0,image
152,333.84286733262604,1,1,image
152,192.9064356712339,1,2,image
152,252.12491338530018,1,3,image
152,259.57776680335365,1,4,image
152,347.78405872150984,1,5,image
152,208.1097244816143,1,6,image
152,259.9675807883355,1,7,image
152,341.6286841954767,1,8,image
152,382.0244119261306,1,9,image
152,213.91180520170064,1,10,image
152,226.33853417956374,1,11,image
152,173.33413481574962,1,12,image
152,306.3398130514772,1,13,image
152,331.0555949738797,1,14,image
152,489.8493418265069,2,0,image
152,453.166086468439,2,1,image
152,449.19108189535535,2,2,image
152,383.1252158280686,2,3,image
152,324.86733104057765,2,4,image
152,391.0916710650572,2,5,image
152,393.0077530667656,2,6,image
152,463.6688854985564,2,7,image
152,362.23745260771045,2,8,image
152,406.43989711899735,2,9,image
152,467.97490628922077,2,10,image
