subject,rt,question,item,modality
271,386.9046846411535,1,3,image
271,362.11709860741917,1,4,image
271,318.4719334482277,1,5,image
271,373.09969283323915,1,6,image
271,358.2896722178894,1,7,image
271,395.87737590791505,1,8,image
271,332.7217191364805,1,9,image
272,417.9853336556704,0,0,image
272,380.1646718958594,0,1,image
272,430.6830650832599,0,2,image
272,351.53662387821583,0,3,image
272,438.8828084825997,0,4,image
272,451.95728897709057,0,5,image
272,385.64523466160256,0,6,image
272,354.39226992715,0,7,image
272,470.55763039798114,0,8,image
272,372.87848484428577,0,9,image
272,216.90340252156398,1,0,image
272,374.2310298190491,1,1,image
272,375.46820949905106,1,2,image
272,378.5345941502291,1,3,image
272,420.2556471152466,1,4,image
272,320.3245732231978,1,5,image
272,354.2311731107036,1,6,image
272,441.55175821027,1,7,image
272,380.72733021565267,1,8,image
272,299.579922057573,1,9,image
273,493.01036097654855,0,0,image
273,541.045021434653,0,1,image
273,359.6563907778052,0,2,image
273,415.72565826630347,0,3,image
273,441.59245120604794,0,4,image
273,411.13270501279175,0,5,image
273,394.0345560709405,0,6,image
273,379.8039102638729,0,7,image
273,331.3824124999335,0,8,image
273,458.5510338541817,0,9,image
273,329.1591499064252,1,0,image
273,390.5919554100707,1,1,image
273,385.3661722039177,1,2,image
273,178.77830657172495,1,3,image
273,317.934674114288,1,4,image
273,215.42627441500807,1,5,image
273,313.9249547151067,1,6,image
273,335.1180668799802,1,7,image
273,246.45037641629457,1,8,image
273,299.8379489802918,1,9,image
274,521.8687330789609,0,0,image
274,486.3695769362035,0,1,image
274,573.6985577759526,0,2,image
274,480.3755953276611,0,3,image
274,491.0681899605518,0,4,image
274,413.76843636059095,0,5,image
274,443.88075251275467,0,6,image
274,467.0623345999987,0,7,image
274,448.5150309427586,0,8,image
274,381.4690591737298,0,9,image
274,343.21581849628376,1,0,image
274,254.92081199422825,1,1,image
274,380.2466022218905,1,2,image
274,295.2599791557531,1,3,image
274,414.5742848908694,1,4,image
274,309.4999734505264,1,5,image
274,358.8943308436337,1,6,image
274,301.7307616051161,1,7,image
274,244.29782612998883,1,8,image
274,259.3485715922874,1,9,image
275,432.0028591179376,0,0,image
275,426.5700849005528,0,1,image
275,461.9350890581702,0,2,image
275,362.9166935137007,0,3,image
275,425.0039405342752,0,4,image
275,448.7187064605807,0,5,image
275,346.54539663155754,0,6,image
275,382.2881592107158,0,7,image
275,378.0360261438251,0,8,image
275,346.0700395588545,0,9,image
275,320.6313356123161,1,0,image
275,241.36932433871783,1,1,image
275,374.1289200012502,1,2,image
275,243.46838855212422,1,3,image
275,309.32311795007655,1,4,image
275,271.83762722832927,1,5,image
275,300.33121927550934,1,6,image
275,343.40268229635853,1,7,image
275,367.6155303594186,1,8,image
275,257.75959034545866,1,9,image
276,514.4845197908172,0,0,image
276,491.5963141864906,0,1,image
276,462.5981438157675,0,2,image
276,357.1826127757289,0,3,image
276,428.40591798751774,0,4,image
276,407.3222729358542,0,5,image
276,257.2187279598748,0,6,image
276,333.2103398068127,0,7,image
276,371.3606094960148,0,8,image
276,515.9610805925346,0,9,image
276,221.08345638923484,1,0,image
276,247.61451077631187,1,1,image
276,387.2082725129297,1,2,image
276,324.6632323969798,1,3,image
276,355.49887115712073,1,4,image
276,297.5596329242335,1,5,image
276,372.1233145684772,1,6,image
276,193.91777580583172,1,7,image
276,323.5067137215303,1,8,image
276,318.91553465047076,1,9,image
277,397.5206292201625,0,0,image
277,480.5087505136019,0,1,image
277,452.1471486639362,0,2,image
277,396.10452494779446,0,3,image
277,525.1898355833105,0,4,image
277,379.59241410638265,0,5,image
277,381.39253188264036,0,6,image
277,406.4249655610877,0,7,image
277,392.3325791378816,0,8,image
277,505.92037919592866,0,9,image
277,289.5029243586825,1,0,image
277,341.65394786583266,1,1,image
277,336.561447405667,1,2,image
277,193.69739850813374,1,3,image
277,293.7723239889935,1,4,image
277,310.6413213914525,1,5,image
277,234.99591493079816,1,6,image
277,242.78451716752406,1,7,image
277,281.0973319641213,1,8,image
277,370.608668744568,1,9,image
278,370.7674813120075,0,0,image
278,450.41636358753016,0,1,image
278,450.1058577179572,0,2,image
278,419.6063774627111,0,3,image
278,582.4843022902696,0,4,image
278,442.8078521724028,0,5,image
278,336.8715583838749,0,6,image
278,376.9676379558433,0,7,image
278,372.0086089954764,0,8,image
278,403.93984175428795,0,9,image
278,285.5913125453561,1,0,image
278,409.8484131557735,1,1,image
278,494.99388724197024,1,2,image
278,322.1096752383667,1,3,image
278,315.3948843106301,1,4,image
278,334.7600512396328,1,5,image
278,279.71078787832,1,6,image
278,343.3268342780474,1,7,image
278,316.6712228202473,1,8,image
278,391.1109705734591,1,9,image
279,385.7562104052962,0,0,image
279,357.41378101435396,0,1,image
279,435.5157187574814,0,2,image
279,439.3413750757807,0,3,image
279,486.48496698713745,0,4,image
279,376.1837207945008,0,5,image
279,365.273744708919,0,6,image
279,362.36927199903846,0,7,image
279,350.36914573246327,0,8,image
279,386.38168278186527,0,9,image
279,244.76961719545656,1,0,image
279,221.69027438009758,1,1,image
279,297.0224991417144,1,2,image
279,200.3913608098528,1,3,image
279,221.01689607457217,1,4,image
279,229.2157422426342,1,5,image
279,212.31814466722335,1,6,image
279,210.83204335077525,1,7,image
279,256.62401801105193,1,8,image
279,239.51985872399905,1,9,image
280,375.1703588958041,0,0,image
280,501.71970112309117,0,1,image
280,428.47542432620764,0,2,image
280,450.44932207242937,0,3,image
280,465.5898175772181,0,4,image
280,466.72434455241427,0,5,image
280,314.4006048106432,0,6,image
280,375.2930697589031,0,7,image
280,413.3485160483224,0,8,image
280,424.91864218864134,0,9,image
280,389.79379485166385,1,0,image
280,357.876823694552,1,1,image
280,253.70818006994097,1,2,image
280,272.2500199176379,1,3,image
280,386.42822878760245,1,4,image
280,371.6691729466794,1,5,image
280,325.02776132891347,1,6,image
280,213.207068535529,1,7,image
280,320.7010378297741,1,8,image
280,276.13574326293104,1,9,image
281,457.76992174617124,0,0,image
281,422.7177555650354,0,1,image
281,388.73966032646877,0,2,image
281,372.97364017485125,0,3,image
281,593.4486346734901,0,4,image
281,378.99050344863474,0,5,image
281,370.187955449418,0,6,image
281,369.81396436985443,0,7,image
281,440.6794353409922,0,8,image
281,461.08626983049936,0,9,image
281,424.70075295478546,1,0,image
281,296.734777811016,1,1,image
281,361.49275063477705,1,2,image
281,232.7834107075721,1,3,image
281,362.3135582910571,1,4,image
281,294.93529402415834,1,5,image
281,245.7258702092432,1,6,image
281,383.3678105419963,1,7,image
281,278.86668506174476,1,8,image
281,395.41844040892954,1,9,image
282,438.57817465272507,0,0,image
282,496.49800321370975,0,1,image
282,502.0787527841258,0,2,image
282,395.57812250701534,0,3,image
282,428.46313589625953,0,4,image
282,325.7199061152355,0,5,image
282,373.98793353154093,0,6,image
282,438.7559096995927,0,7,image
282,398.8921284855576,0,8,image
282,381.7923200928932,0,9,image
282,350.5935201383769,1,0,image
282,353.28460857116676,1,1,image
282,280.2956871605181,1,2,image
282,258.30259533884396,1,3,image
282,370.4330597201059,1,4,image
282,351.42582209373035,1,5,image
282,306.36377643791377,1,6,image
282,302.09150835022734,1,7,image
282,316.5989806789965,1,8,image
282,304.6405250249556,1,9,image
283,523.22934358813,0,0,image
283,402.4532080077714,0,1,image
283,449.26032330122615,0,2,image
283,391.11521558902996,0,3,image
283,491.5055596060527,0,4,image
283,333.76449683760063,0,5,image
283,357.2621035012871,0,6,image
283,232.38071106260327,0,7,image
283,419.0305065345562,0,8,image
283,436.4349755554741,0,9,image
283,309.63364530306006,1,0,image
283,339.1005281243665,1,1,image
283,306.3818169996206,1,2,image
283,312.40952723578323,1,3,image
283,350.98341629992,1,4,image
283,267.96214623850426,1,5,image
283,203.768902037795,1,6,image
283,219.12518726121073,1,7,image
283,176.05271466241146,1,8,image
283,296.86382769595815,1,9,image
284,412.4633785343568,0,0,image
284,370.024171314596,0,1,image
284,387.41706913082527,0,2,image
284,309.2459709673799,0,3,image
284,383.69947115934644,0,4,image
284,471.1910350867536,0,5,image
284,294.9182259532486,0,6,image
284,329.43519048487445,0,7,image
284,321.5646524480441,0,8,image
284,303.446944874926,0,9,image
284,314.6648930493638,1,0,image
284,297.7841752599968,1,1,image
284,351.8890954118535,1,2,image
284,139.79092499846115,1,3,image
284,241.88082387653412,1,4,image
284,257.97578992796946,1,5,image
284,215.45544153099132,1,6,image
284,280.54530224962673,1,7,image
284,226.1955291299282,1,8,image
284,292.9716428527392,1,9,image
285,454.4920087352257,0,0,image
285,361.8159616691325,0,1,image
285,479.01737561545633,0,2,image
285,474.47586269002426,0,3,image
285,505.3089284920985,0,4,image
285,374.9153313108681,0,5,image
285,336.01079061335435,0,6,image
285,420.83169784052535,0,7,image
285,364.7010566374665,0,8,image
285,422.3693672433415,0,9,image
285,320.07759416441957,1,0,image
285,240.0894763425434,1,1,image
285,408.3376288581413,1,2,image
285,195.1528412643675,1,3,image
285,318.9279708792232,1,4,image
285,222.32385469325914,1,5,image
285,295.6063920703422,1,6,image
285,183.45364670542037,1,7,image
285,320.43456817638673,1,8,image
285,336.31285381156454,1,9,image
286,399.9851181326583,0,0,image
286,514.5176871574531,0,1,image
286,470.60436230288076,0,2,image
286,447.52029927011205,0,3,image
286,545.5883375284458,0,4,image
286,411.0130760358862,0,5,image
286,384.1365514893303,0,6,image
286,415.7006899274414,0,7,image
286,523.8980001166243,0,8,image
286,460.2219360492857,0,9,image
286,421.33564052143,1,0,image
286,358.86985868791305,1,1,image
286,335.09210733872584,1,2,image
286,250.78319678885202,1,3,image
286,372.7018678492597,1,4,image
286,264.2995843964926,1,5,image
286,312.46414196954703,1,6,image
286,310.26858913334127,1,7,image
286,291.59573200595634,1,8,image
286,297.32675662611774,1,9,image
287,305.4786876641889,0,0,image
287,511.86824727949556,0,1,image
287,507.6610283367774,0,2,image
287,345.1662948955766,0,3,image
287,326.9161858161612,0,4,image
287,335.42195840694086,0,5,image
287,273.01390258350034,0,6,image
287,334.7568074904185,0,7,image
287,289.02678514942534,0,8,image
287,339.1575409808509,0,9,image
287,325.4599906946563,1,0,image
287,264.7318798478117,1,1,image
287,298.4613769774431,1,2,image
287,195.0496001124944,1,3,image
287,305.90250406539883,1,4,image
287,268.8991167284272,1,5,image
287,250.0898717035014,1,6,image
287,230.87796813978235,1,7,image
287,135.78062614827678,1,8,image
287,345.45947914498424,1,9,image
288,367.6540677422729,0,0,image
288,480.7455999057363,0,1,image
288,473.7078262368907,0,2,image
288,359.5942928992383,0,3,image
288,425.7305884835977,0,4,image
288,401.54689374940494,0,5,image
288,374.8399811750767,0,6,image
288,327.90892981009694,0,7,image
288,388.59067050906305,0,8,image
288,401.34788059046775,0,9,image
288,229.21226170838895,1,0,image
288,270.11547750288673,1,1,image
288,368.9989201060347,1,2,image
288,231.0264757016634,1,3,image
288,316.7588190765223,1,4,image
288,273.9062900554946,1,5,image
288,342.6780906116503,1,6,image
288,256.8398696960346,1,7,image
288,207.48900911646246,1,8,image
288,249.46593652750673,1,9,image
289,409.1868405164758,0,0,image
289,491.3388315790556,0,1,image
289,480.9033602641016,0,2,image
289,435.10635518286773,0,3,image
289,458.3804209198163,0,4,image
289,266.50262066620473,0,5,image
289,287.3464347235523,0,6,image
289,238.129643093193,0,7,image
289,351.8763706207875,0,8,image
289,466.09025023271806,0,9,image
289,389.6613725911652,1,0,image
289,296.8385399073349,1,1,image
289,351.8572594076189,1,2,image
289,305.12701030792203,1,3,image
289,394.89102077407034,1,4,image
289,198.0510353179962,1,5,image
289,314.23620064545014,1,6,image
289,306.64030570544855,1,7,image
289,367.6656805688036,1,8,image
289,402.2488805341902,1,9,image
290,447.2773501048405,0,0,image
290,363.9776530693997,0,1,image
290,388.37696039574274,0,2,image
290,383.4551318746401,0,3,image
290,437.5416946278434,0,4,image
290,343.6125813432512,0,5,image
290,405.896177563913,0,6,image
290,449.79227935414747,0,7,image
290,285.50015367948777,0,8,image
290,391.9401864674589,0,9,image
290,201.86046850237244,1,0,image
290,211.91275226561896,1,1,image
290,293.5257343848511,1,2,image
290,313.61418541452315,1,3,image
290,321.81342171762,1,4,image
290,227.5470532058918,1,5,image
290,194.02070455004957,1,6,image
290,299.75745750799365,1,7,image
290,188.76051306369413,1,8,image
290,294.235475389131,1,9,image
291,361.60598439741943,0,0,image
291,448.6582152886107,0,1,image
291,387.1476058151549,0,2,image
291,300.1908379998062,0,3,image
291,413.0862176389944,0,4,image
291,292.82946767310904,0,5,image
291,325.7119925500793,0,6,image
291,255.3110534227657,0,7,image
291,387.62357481398317,0,8,image
291,449.7891241047574,0,9,image
291,268.0527975631596,1,0,image
291,340.2371006000976,1,1,image
291,377.20796800591324,1,2,image
291,142.6519066464822,1,3,image
291,344.03733360152023,1,4,image
291,312.2440103330211,1,5,image
291,189.61696271058406,1,6,image
291,180.30137570270813,1,7,image
291,311.0855945451536,1,8,image
291,246.54151169967787,1,9,image
292,464.8972602409417,0,0,image
292,377.7576107390769,0,1,image
292,377.97726136641734,0,2,image
292,394.83557188920884,0,3,image
292,413.9504703126234,0,4,image
292,346.15908346436294,0,5,image
292,382.71800234582685,0,6,image
292,425.67131667101387,0,7,image
292,394.89381895730224,0,8,image
292,435.15118142274633,0,9,image
292,271.16164876329645,1,0,image
292,278.524469689993,1,1,image
292,355.4730935307325,1,2,image
292,311.91974282778693,1,3,image
292,372.47409197684044,1,4,image
292,333.52861915896875,1,5,image
292,216.11737201114084,1,6,image
292,226.27885466127617,1,7,image
292,278.3666942101949,1,8,image
292,274.8589587849494,1,9,image
293,471.70954272104825,0,0,image
293,490.68940862502166,0,1,image
293,423.31132587291177,0,2,image
293,450.9716329894144,0,3,image
293,460.73538508821855,0,4,image
293,472.3156514370318,0,5,image
293,319.05045711965045,0,6,image
293,452.80608862629924,0,7,image
293,419.9569089530229,0,8,image
293,466.2040911280368,0,9,image
293,304.93518575223453,1,0,image
293,399.1900556863984,1,1,image
293,403.6183465851437,1,2,image
293,335.3387341261729,1,3,image
293,323.81272581293194,1,4,image
293,290.6931620711997,1,5,image
293,273.5618796515085,1,6,image
293,231.86428739854455,1,7,image
293,329.3199954870733,1,8,image
293,354.24756289717635,1,9,image
294,434.8945679187185,0,0,image
294,378.1823785998678,0,1,image
294,492.66195305254666,0,2,image
294,362.7844280267323,0,3,image
294,433.26116460361857,0,4,image
294,366.41319747265703,0,5,image
294,483.919542333632,0,6,image
294,357.486517427644,0,7,image
294,413.19053847803644,0,8,image
294,408.9740820561553,0,9,image
294,315.2332102982737,1,0,image
294,446.8407586321931,1,1,image
294,318.8432819138319,1,2,image
294,286.90491329490993,1,3,image
294,337.8973211493797,1,4,image
294,324.57840634926697,1,5,image
294,323.7263265864205,1,6,image
294,317.8573019273364,1,7,image
294,282.9318586400626,1,8,image
294,425.9928409594309,1,9,image
295,371.9952762574108,0,0,image
295,392.542487706322,0,1,image
295,444.7162138342819,0,2,image
295,295.2702296036093,0,3,image
295,456.45922320614767,0,4,image
295,363.9892076233321,0,5,image
295,388.38379270725386,0,6,image
295,379.64394115730767,0,7,image
295,351.7503178525416,0,8,image
295,322.39005429285805,0,9,image
295,327.624352814611,1,0,image
295,296.62164006141234,1,1,image
295,298.24881117200823,1,2,image
295,180.94928175742018,1,3,image
295,339.7088158285051,1,4,image
295,204.92955755015927,1,5,image
295,247.53411789131354,1,6,image
295,421.0335711527406,1,7,image
295,242.02055606211812,1,8,image
295,304.6961985044285,1,9,image
296,421.8087412771156,0,0,image
296,434.18995517800073,0,1,image
296,406.65869082839106,0,2,image
296,454.0698340693709,0,3,image
296,504.1064047192198,0,4,image
296,351.43046560936654,0,5,image
296,404.61288066818497,0,6,image
296,351.9611963692176,0,7,image
296,411.32006069096695,0,8,image
296,406.93778867860505,0,9,image
296,379.56620518472107,1,0,image
296,383.58646925628506,1,1,image
296,466.43809503226333,1,2,image
296,285.2377060091798,1,3,image
296,298.6322262424435,1,4,image
296,322.3023148612226,1,5,image
296,348.8599475675014,1,6,image
296,309.5882791231193,1,7,image
296,338.14014405671645,1,8,image
296,362.0236097034629,1,9,image
297,472.0185341734941,0,0,image
297,373.0844409984172,0,1,image
297,460.66955695214045,0,2,image
297,437.2912092668259,0,3,image
297,482.23613025248443,0,4,image
297,419.6558077937586,0,5,image
297,305.9124266285761,0,6,image
297,357.93606764666436,0,7,image
297,354.1704095507365,0,8,image
297,301.5118387546678,0,9,image
297,330.6841636742597,1,0,image
297,379.7409303560376,1,1,image
297,296.3068623665907,1,2,image
297,233.5038448249898,1,3,image
297,351.8324881474203,1,4,image
297,291.82791058810903,1,5,image
297,325.6405792637875,1,6,image
297,272.14692008364926,1,7,image
297,322.48612484567326,1,8,image
297,346.9893502326302,1,9,image
298,407.3949129021939,0,0,image
298,425.8231356509811,0,1,image
298,530.821980354666,0,2,image
298,424.6660636685566,0,3,image
298,515.79156162986,0,4,image
298,439.10445234975106,0,5,image
298,373.5994173925552,0,6,image
298,405.3939654865007,0,7,image
298,345.4222731208031,0,8,image
298,308.05103701078474,0,9,image
298,328.022436383537,1,0,image
298,276.38480915249187,1,1,image
298,287.03678592469123,1,2,image
298,293.3178051156627,1,3,image
298,349.4105163358162,1,4,image
298,272.23637748957606,1,5,image
298,311.3117678965502,1,6,image
298,323.5300789048698,1,7,image
298,249.53705348799082,1,8,image
298,274.4903055286664,1,9,image
299,442.81132970034054,0,0,image
299,469.62480927729064,0,1,image
299,518.7747300214346,0,2,image
299,441.80144107332035,0,3,image
299,540.2270996952867,0,4,image
299,367.0994154248164,0,5,image
299,365.60662287568385,0,6,image
299,411.7399904292604,0,7,image
299,469.7306682979927,0,8,image
299,487.7426473866587,0,9,image
299,452.4890076208851,1,0,image
299,343.7785262205419,1,1,image
299,477.649687180116,1,2,image
299,381.3119401987354,1,3,image
299,314.6009715758462,1,4,image
299,259.53834837602005,1,5,image
299,382.50375632716987,1,6,image
299,322.1548480491971,1,7,image
299,372.90830126904564,1,8,image
299,305.48203613851035,1,9,image
300,295.7378706251375,0,0,image
300,387.7224831738011,0,1,image
300,297.865219037564,0,2,image
300,302.3333113557821,0,3,image
300,412.7430630219023,0,4,image
300,359.94009521191634,0,5,image
300,353.9360467573846,0,6,image
300,422.15978322862566,0,7,image
300,378.26540062054625,0,8,image
300,394.14892175689823,0,9,image
300,267.5083510823605,1,0,image
300,329.66737917154387,1,1,image
300,357.95148995566007,1,2,image
300,251.57821400991585,1,3,image
300,278.30239944982657,1,4,image
300,281.11460492038685,1,5,image
300,261.92074529720816,1,6,image
300,197.4891616657947,1,7,image
300,303.7699822719491,1,8,image
300,282.5562319720111,1,9,image
301,411.12045741754514,0,0,image
301,451.5578314830359,0,1,image
301,465.3401614546121,0,2,image
301,356.8489256238211,0,3,image
301,532.4776366960978,0,4,image
301,427.42178729743426,0,5,image
301,321.4698461853422,0,6,image
301,401.5737135042962,0,7,image
301,398.4831869637542,0,8,image
301,427.8098809343626,0,9,image
301,270.5117016652697,1,0,image
301,404.39507170467357,1,1,image
301,337.35733314632074,1,2,image
301,261.9968851027444,1,3,image
301,298.37293250524937,1,4,image
301,250.58961178955252,1,5,image
301,306.74642834690553,1,6,image
301,303.7226424266811,1,7,image
301,289.6232584171084,1,8,image
301,317.2645297704933,1,9,image
302,522.0783974641122,0,0,image
302,415.63567487320717,0,1,image
302,406.6360650441908,0,2,image
302,362.06517818239814,0,3,image
302,469.9093497021961,0,4,image
302,371.08416278775974,0,5,image
302,367.26376664841985,0,6,image
302,474.8176286978842,0,7,image
302,374.0966318265191,0,8,image
302,479.9111409419481,0,9,image
302,283.2039351336549,1,0,image
302,321.5834230698094,1,1,image
302,393.48622686626595,1,2,image
302,323.856172311112,1,3,image
302,370.91639856335314,1,4,image
302,251.0635767114253,1,5,image
302,301.33361272756605,1,6,image
302,345.3961818885772,1,7,image
302,317.52184183486685,1,8,image
302,323.27494849543046,1,9,image
303,457.77687513237555,0,0,image
303,425.2003369707649,0,1,image
303,436.306440596437,0,2,image
303,170.12938952629875,0,3,image
303,400.6128880391893,0,4,image
303,440.13579042883873,0,5,image
303,264.23729511845545,0,6,image
303,330.3211338094377,0,7,image
303,405.3357102769485,0,8,image
303,362.4598375120654,0,9,image
303,334.9153150954726,1,0,image
303,303.8781880495291,1,1,image
303,404.9903401857333,1,2,image
303,195.0285696154371,1,3,image
303,285.4174164379181,1,4,image
303,301.3165836623609,1,5,image
303,264.12200803891477,1,6,image
303,231.00161136537807,1,7,image
303,327.7916303016567,1,8,image
303,286.2152061317085,1,9,image
304,383.9470711254002,0,0,image
304,418.22074643970154,0,1,image
304,409.2964335082084,0,2,image
304,365.1071277963468,0,3,image
304,452.19444035078055,0,4,image
304,410.3854157635017,0,5,image
304,404.2334930651442,0,6,image
304,409.48499234870707,0,7,image
304,355.1778249541251,0,8,image
304,346.5405821890426,0,9,image
304,331.0781292829532,1,0,image
304,278.28562716418827,1,1,image
304,424.2454712911305,1,2,image
304,175.17368850183118,1,3,image
304,431.69191782652825,1,4,image
304,270.4813652370405,1,5,image
304,181.05540595510513,1,6,image
304,302.9719477264002,1,7,image
304,190.53461203333376,1,8,image
304,222.6415343878502,1,9,image
305,387.6831005999631,0,0,image
305,261.21923265844,0,1,image
305,459.8333263147562,0,2,image
305,482.08010460026753,0,3,image
305,495.700538450133,0,4,image
305,398.4609253610511,0,5,image
305,247.21903129473367,0,6,image
305,424.0680336393803,0,7,image
305,359.84104690296556,0,8,image
305,358.2737165159571,0,9,image
305,332.81285380630595,1,0,image
305,331.2819659949401,1,1,image
305,331.8234775662903,1,2,image
305,261.93599442618574,1,3,image
305,332.8812306815704,1,4,image
305,242.399409566391,1,5,image
305,307.8649537110654,1,6,image
305,300.1348792103598,1,7,image
305,221.89468464369452,1,8,image
305,257.1486495982351,1,9,image
306,313.11543255578846,0,0,image
306,383.9290911984139,0,1,image
306,494.3535871841292,0,2,image
306,523.5388921360527,0,3,image
306,481.7566530673534,0,4,image
306,412.0268378778621,0,5,image
306,289.0930118565852,0,6,image
306,419.18059225244855,0,7,image
306,369.3232682658669,0,8,image
306,357.8141526553684,0,9,image
306,366.57595008546764,1,0,image
306,324.940146322261,1,1,image
306,352.9709616579286,1,2,image
306,315.4876905476473,1,3,image
306,311.8449764774619,1,4,image
306,320.3374248890418,1,5,image
306,325.4214431544553,1,6,image
306,205.7717980233679,1,7,image
306,308.13768853473766,1,8,image
306,338.11952630367887,1,9,image
307,512.7069574450951,0,0,image
307,486.6364279021629,0,1,image
307,519.216554762791,0,2,image
307,432.74825690702653,0,3,image
307,483.24920488759705,0,4,image
307,377.27486893165786,0,5,image
307,404.6423483372521,0,6,image
307,416.8714499682652,0,7,image
307,420.5671579637301,0,8,image
307,558.118255580326,0,9,image
307,356.1937285180971,1,0,image
307,341.6555042226354,1,1,image
307,397.79396589364455,1,2,image
307,228.56558497175456,1,3,image
307,434.60631140693647,1,4,image
307,352.1505470237829,1,5,image
307,289.16969622979695,1,6,image
307,349.8048005815394,1,7,image
307,266.2022491382823,1,8,image
307,355.5377183944961,1,9,image
308,493.6615780991163,0,0,image
308,359.0962509076771,0,1,image
308,282.58898144147815,0,2,image
308,287.2974648007903,0,3,image
308,478.7030431199193,0,4,image
308,329.9527314061692,0,5,image
308,296.8407393442243,0,6,image
308,421.65091675757515,0,7,image
308,347.7286902325968,0,8,image
308,456.80269643242764,0,9,image
308,291.72604853633345,1,0,image
308,353.2869567041894,1,1,image
308,355.0395257203165,1,2,image
308,278.54446934298454,1,3,image
308,283.25412367059334,1,4,image
308,283.4361286236888,1,5,image
308,305.41496816087516,1,6,image
308,232.98636550838944,1,7,image
308,221.46870826951903,1,8,image
308,288.021762552901,1,9,image
309,442.94632153397777,0,0,image
309,414.25643722201704,0,1,image
309,438.46388186725756,0,2,image
309,332.4520559502366,0,3,image
309,462.70875374004214,0,4,image
309,386.27660298662084,0,5,image
309,407.21114397420934,0,6,image
309,380.36543187909194,0,7,image
309,382.8148240895411,0,8,image
309,438.2187888715168,0,9,image
309,318.6250039894255,1,0,image
309,307.76903354467663,1,1,image
309,293.2359858217009,1,2,image
309,363.66283440913173,1,3,image
309,325.0787443450562,1,4,image
309,241.90085394401524,1,5,image
309,274.43484119814946,1,6,image
309,324.25162137567224,1,7,image
309,239.107494910484,1,8,image
309,329.4522856107919,1,9,image
310,417.7500736596173,0,0,image
310,495.813117661825,0,1,image
310,441.27239462305994,0,2,image
310,305.6958375873533,0,3,image
310,547.8242620278717,0,4,image
310,331.86302114551523,0,5,image
310,462.6816516995728,0,6,image
310,342.91887235287936,0,7,image
310,521.7941160258885,0,8,image
310,418.08853393617835,0,9,image
310,305.8726295462136,1,0,image
310,326.8653155434994,1,1,image
310,316.30155389613714,1,2,image
310,310.25134915284065,1,3,image
310,349.55997416937373,1,4,image
310,283.3800914311158,1,5,image
310,323.52835550609717,1,6,image
310,311.4826895903001,1,7,image
310,243.1067538385042,1,8,image
310,315.71149393924304,1,9,image
311,492.78918303671674,0,0,image
311,365.40145880232694,0,1,image
311,460.1168876943144,0,2,image
311,448.85590171844865,0,3,image
311,433.0510185455894,0,4,image
311,485.1158445321758,0,5,image
311,300.52617118836844,0,6,image
311,430.2463958286904,0,7,image
311,384.26953731523093,0,8,image
311,385.10797511635786,0,9,image
311,449.4213946100011,1,0,image
311,363.72836839386025,1,1,image
311,297.24772824581544,1,2,image
311,353.17982229660157,1,3,image
311,417.63101523043616,1,4,image
311,328.71080706276155,1,5,image
311,358.93920340428,1,6,image
311,389.39472794651954,1,7,image
311,454.0924835727036,1,8,image
311,341.2057783752962,1,9,image
312,361.72091134706375,0,0,image
312,414.65391865526686,0,1,image
312,500.1698716242382,0,2,image
312,350.748677029514,0,3,image
312,538.1528087057667,0,4,image
312,364.547162976373,0,5,image
312,261.93089974333924,0,6,image
312,359.09052573045875,0,7,image
312,434.1088155748988,0,8,image
312,472.53701683234635,0,9,image
312,286.92200157308207,1,0,image
312,188.88023871823793,1,1,image
312,342.21022755296417,1,2,image
312,249.06598319132345,1,3,image
312,315.4916499343356,1,4,image
312,206.7195797885254,1,5,image
312,235.8496921320195,1,6,image
312,312.8934089166224,1,7,image
312,285.8211378275233,1,8,image
312,272.1070075182648,1,9,image
313,424.2623545324463,0,0,image
313,410.2837776765127,0,1,image
313,359.58321796643145,0,2,image
313,309.7168583966387,0,3,image
313,443.5260713231594,0,4,image
313,300.37060608649904,0,5,image
313,248.25349725921978,0,6,image
313,371.8255756751105,0,7,image
313,421.1134603257021,0,8,image
313,361.3933477398001,0,9,image
313,249.2551537717162,1,0,image
313,277.03116094794836,1,1,image
313,345.7367668602815,1,2,image
313,212.4210918690775,1,3,image
313,219.88784168658194,1,4,image
313,291.1654337764255,1,5,image
313,266.7749373501667,1,6,image
313,254.21213682922874,1,7,image
313,350.19405169738036,1,8,image
313,329.56089977712526,1,9,image
314,344.1368704849922,0,0,image
314,383.3346955061511,0,1,image
314,389.1357257711557,0,2,image
314,396.11144894501916,0,3,image
314,393.09668229712,0,4,image
314,308.8326340607841,0,5,image
314,247.72048294034028,0,6,image
314,306.04911698551126,0,7,image
314,388.2475398646026,0,8,image
314,262.769686912776,0,9,image
314,333.8792358269866,1,0,image
314,283.3748343773097,1,1,image
314,286.21649162418925,1,2,image
314,166.43636408077683,1,3,image
314,271.96965103755565,1,4,image
314,212.54371829669373,1,5,image
314,124.85086165037205,1,6,image
314,257.1158210872506,1,7,image
314,219.50261999052702,1,8,image
314,222.400122444104,1,9,image
315,399.0261903164657,0,0,image
315,503.49665039064564,0,1,image
315,431.2106323206883,0,2,image
315,431.1386715702073,0,3,image
315,516.59409383217,0,4,image
315,363.7061447718915,0,5,image
315,440.26503156996523,0,6,image
315,348.93774725237853,0,7,image
315,370.93402779370655,0,8,image
315,374.3251879195734,0,9,image
